caldt,vwretd,ewretd
01/23/1976,0.012068,0.013142
01/26/1976,0.004988,0.005272
01/27/1976,-0.006008,-0.002381
01/28/1976,-0.005294,-0.007021
01/29/1976,0.016389,0.015603
01/30/1976,0.006688,0.008831
02/02/1976,0.000889,0.003642
02/03/1976,0.003915,0.005973
02/04/1976,0.007336,0.012515
02/05/1976,-0.013812,-0.011747
02/06/1976,-0.008725,-0.008230
02/09/1976,0.001609,0.007747
02/10/1976,0.008298,0.009851
02/11/1976,0.003422,0.006756
02/12/1976,-0.005340,-0.000580
02/13/1976,-0.005152,-0.002677
02/17/1976,-0.006114,-0.001452
02/18/1976,0.007847,0.009846
02/19/1976,0.015987,0.016729
02/20/1976,0.007015,0.007139
02/23/1976,-0.004301,-0.002855
02/24/1976,0.004701,0.005813
02/25/1976,-0.002594,-0.001326
02/26/1976,-0.015485,-0.014527
02/27/1976,-0.004774,-0.006526
03/01/1976,0.004052,0.002577
03/02/1976,0.005303,0.010470
03/03/1976,-0.005965,-0.004323
03/04/1976,-0.009918,-0.010026
03/05/1976,0.001723,0.001412
03/08/1976,0.010893,0.009841
03/09/1976,0.003696,0.003795
03/10/1976,0.004095,0.001953
03/11/1976,0.009362,0.007390
03/12/1976,-0.009891,-0.008258
03/15/1976,-0.010509,-0.011724
03/16/1976,0.011655,0.009311
03/17/1976,-0.001303,0.001977
03/18/1976,-0.003640,-0.004883
03/19/1976,0.001440,-0.000547
03/22/1976,0.000947,-0.000141
03/23/1976,0.015373,0.010076
03/24/1976,0.011723,0.009621
03/25/1976,-0.005993,-0.005465
03/26/1976,0.000591,0.001010
03/29/1976,-0.004264,-0.003943
03/30/1976,-0.004275,-0.005390
03/31/1976,0.007619,0.005739
04/01/1976,-0.004659,-0.002391
04/02/1976,0.000156,-0.001478
04/05/1976,0.012465,0.011233
04/06/1976,-0.000999,0.002412
04/07/1976,-0.011745,-0.012587
04/08/1976,-0.009171,-0.012510
04/09/1976,-0.008897,-0.011102
04/12/1976,-0.001782,-0.002089
04/13/1976,0.008524,0.004529
04/14/1976,-0.007265,-0.004958
04/15/1976,0.003489,0.003721
04/19/1976,0.007268,0.008057
04/20/1976,0.014903,0.016358
04/21/1976,0.003963,0.004811
04/22/1976,-0.002879,-0.000009
04/23/1976,-0.006623,-0.005838
04/26/1976,0.001221,0.000796
04/27/1976,-0.005112,-0.005080
04/28/1976,0.002636,-0.000548
04/29/1976,-0.000319,0.002043
04/30/1976,-0.004314,-0.002477
05/03/1976,-0.007041,-0.008569
05/04/1976,0.006561,0.004856
05/05/1976,-0.005403,-0.003745
05/06/1976,0.003262,0.001972
05/07/1976,0.007796,0.007234
05/10/1976,0.013060,0.013312
05/11/1976,-0.001269,0.001046
05/12/1976,-0.001694,-0.001941
05/13/1976,-0.005729,-0.004750
05/14/1976,-0.008333,-0.005780
05/17/1976,-0.002084,-0.003914
05/18/1976,0.001580,0.001445
05/19/1976,-0.000069,0.000531
05/20/1976,0.007348,0.004893
05/21/1976,-0.006525,-0.004369
05/24/1976,-0.017068,-0.017531
05/25/1976,0.000791,-0.003991
05/26/1976,-0.001121,0.000006
05/27/1976,0.000347,-0.003147
05/28/1976,0.007908,0.007657
06/01/1976,-0.002623,-0.001180
06/02/1976,0.003441,0.001580
06/03/1976,-0.000786,-0.000580
06/04/1976,-0.009525,-0.009347
06/07/1976,-0.004963,-0.006495
06/08/1976,0.001960,0.001579
06/09/1976,-0.000410,0.000975
06/10/1976,0.008719,0.008045
06/11/1976,0.013231,0.012031
06/14/1976,0.010677,0.012213
06/15/1976,-0.004990,-0.002689
06/16/1976,0.005409,0.006506
06/17/1976,0.016002,0.013843
06/18/1976,0.001257,0.004101
06/21/1976,0.004917,0.004182
06/22/1976,-0.007276,-0.005188
06/23/1976,-0.001949,-0.003281
06/24/1976,0.005544,0.006083
06/25/1976,-0.000913,0.000994
06/28/1976,-0.002633,-0.001250
06/29/1976,0.003877,0.004857
06/30/1976,0.004657,0.007163
07/01/1976,-0.006649,-0.005601
07/02/1976,0.004927,0.005497
07/06/1976,-0.005659,-0.004081
07/07/1976,0.002661,0.002323
07/08/1976,0.001823,0.002345
07/09/1976,0.009634,0.008540
07/12/1976,0.008494,0.007213
07/13/1976,-0.002086,-0.000489
07/14/1976,0.002161,0.003559
07/15/1976,-0.006801,-0.004313
07/16/1976,-0.004791,-0.004576
07/19/1976,-0.002911,-0.003029
07/20/1976,-0.005852,-0.007370
07/21/1976,0.000566,0.001244
07/22/1976,0.001466,0.000201
07/23/1976,0.001279,0.001023
07/26/1976,0.000019,-0.001285
07/27/1976,-0.005249,-0.005444
07/28/1976,-0.003546,-0.004442
07/29/1976,-0.001376,-0.000777
07/30/1976,0.004898,0.003838
08/02/1976,-0.001526,-0.001644
08/03/1976,0.009993,0.008368
08/04/1976,0.002254,0.002430
08/05/1976,-0.004772,-0.003434
08/06/1976,0.000110,-0.000604
08/09/1976,-0.001777,-0.002485
08/10/1976,0.008888,0.006253
08/11/1976,-0.002806,-0.001579
08/12/1976,0.001198,-0.000959
08/13/1976,0.000683,0.000992
08/16/1976,0.001911,0.000965
08/17/1976,0.003660,0.001630
08/18/1976,-0.001916,-0.002114
08/19/1976,-0.011236,-0.013088
08/20/1976,-0.009645,-0.009568
08/23/1976,-0.003489,-0.006682
08/24/1976,-0.006996,-0.004681
08/25/1976,0.009047,0.005725
08/26/1976,-0.007083,-0.004187
08/27/1976,0.001628,0.000716
08/30/1976,0.006065,0.004060
08/31/1976,0.007898,0.010345
09/01/1976,0.010949,0.007959
09/02/1976,-0.000816,-0.000199
09/03/1976,0.004003,0.003974
09/07/1976,0.006885,0.006001
09/08/1976,-0.001280,0.001395
09/09/1976,-0.004477,-0.005272
09/10/1976,0.002312,0.002369
09/13/1976,-0.003213,-0.002689
09/14/1976,-0.002870,-0.003765
09/15/1976,0.002600,0.001452
09/16/1976,0.009947,0.006894
09/17/1976,0.009671,0.010233
09/20/1976,0.000557,0.001766
09/21/1976,0.013879,0.011742
09/22/1976,-0.003380,-0.001202
09/23/1976,-0.004825,-0.005341
09/24/1976,-0.001087,-0.000046
09/27/1976,0.004194,0.002885
09/28/1976,-0.011753,-0.010085
09/29/1976,-0.005505,-0.005693
09/30/1976,-0.001249,-0.001618
10/01/1976,-0.009813,-0.009370
10/04/1976,-0.001565,-0.001044
10/05/1976,-0.007287,-0.007515
10/06/1976,-0.003320,-0.006014
10/07/1976,0.006352,0.004826
10/08/1976,-0.009504,-0.007455
10/11/1976,-0.008763,-0.012856
10/12/1976,-0.008104,-0.007087
10/13/1976,0.012802,0.013838
10/14/1976,-0.012936,-0.010532
10/15/1976,0.000759,0.003058
10/18/1976,0.005840,0.006884
10/19/1976,-0.000227,-0.001405
10/20/1976,0.002551,0.002896
10/21/1976,-0.009470,-0.005799
10/22/1976,-0.007702,-0.008022
10/25/1976,0.001353,-0.000401
10/26/1976,0.010318,0.009152
10/27/1976,0.006629,0.004605
10/28/1976,-0.001061,-0.002008
10/29/1976,0.013550,0.011170
11/01/1976,0.002570,0.003243
11/03/1976,-0.011803,-0.011106
11/04/1976,0.006913,0.013957
11/05/1976,-0.014238,-0.008061
11/08/1976,-0.011839,-0.010494
11/09/1976,-0.002662,-0.001086
11/10/1976,-0.005341,-0.005295
11/11/1976,0.008529,0.003950
11/12/1976,-0.003623,-0.001999
11/15/1976,0.006407,0.003813
11/16/1976,0.001928,0.004449
11/17/1976,0.006270,0.005377
11/18/1976,0.012754,0.012480
11/19/1976,0.000645,0.002641
11/22/1976,0.006473,0.006969
11/23/1976,-0.005467,-0.002760
11/24/1976,0.004803,0.006494
11/26/1976,0.007132,0.005237
11/29/1976,-0.006643,-0.003701
11/30/1976,-0.003329,-0.001059
12/01/1976,0.004158,0.004725
12/02/1976,-0.003680,-0.000209
12/03/1976,0.006217,0.005205
12/06/1976,0.008197,0.011179
12/07/1976,-0.000544,0.002972
12/08/1976,0.005476,0.008578
12/09/1976,0.004402,0.003495
12/10/1976,0.001533,0.002617
12/13/1976,-0.000276,0.000448
12/14/1976,0.004552,0.003510
12/15/1976,0.000326,0.004517
12/16/1976,-0.003503,-0.003675
12/17/1976,-0.005357,-0.003748
12/20/1976,-0.005654,-0.006494
12/21/1976,0.005802,0.002691
12/22/1976,0.004481,0.005171
12/23/1976,0.000793,-0.000151
12/27/1976,0.012204,0.009443
12/28/1976,0.006876,0.008150
12/29/1976,-0.004153,-0.000635
12/30/1976,0.005413,0.007588
12/31/1976,0.005511,0.007886
01/03/1977,-0.004330,-0.000014
01/04/1977,-0.011820,-0.009238
01/05/1977,-0.008133,-0.009667
01/06/1977,0.001056,0.003363
01/07/1977,-0.000082,0.001330
01/10/1977,0.001779,0.001059
01/11/1977,-0.009875,-0.008340
01/12/1977,-0.007011,-0.007364
01/13/1977,0.007966,0.008948
01/14/1977,-0.001619,0.000432
01/17/1977,-0.002662,-0.002576
01/18/1977,-0.003773,-0.002737
01/19/1977,0.004765,0.006444
01/20/1977,-0.008591,-0.006724
01/21/1977,0.003481,0.003833
01/24/1977,-0.000361,0.000805
01/25/1977,-0.001378,0.002008
01/26/1977,-0.007486,-0.007302
01/27/1977,-0.005501,-0.006014
01/28/1977,0.001194,-0.002099
01/31/1977,0.001888,-0.001473
02/01/1977,0.005190,0.004179
02/02/1977,-0.001573,0.000341
02/03/1977,-0.004436,-0.004212
02/04/1977,0.001570,0.003966
02/07/1977,0.000516,0.000319
02/08/1977,-0.002903,-0.001262
02/09/1977,-0.008822,-0.007747
02/10/1977,0.001277,0.002141
02/11/1977,-0.005445,-0.005178
02/14/1977,0.005779,0.000955
02/15/1977,0.003323,0.002921
02/16/1977,0.004467,0.003864
02/17/1977,-0.005773,-0.004819
02/18/1977,-0.003359,-0.002837
02/22/1977,0.000581,-0.002075
02/23/1977,-0.002917,-0.003015
02/24/1977,-0.005421,-0.005298
02/25/1977,-0.001428,-0.003461
02/28/1977,0.003693,0.002619
03/01/1977,0.008932,0.008847
03/02/1977,-0.002772,-0.000368
03/03/1977,0.005130,0.004113
03/04/1977,0.003254,0.004132
03/07/1977,0.001081,0.000550
03/08/1977,-0.004006,-0.002025
03/09/1977,-0.007588,-0.007824
03/10/1977,0.005564,0.004970
03/11/1977,0.000297,0.003212
03/14/1977,0.007845,0.007156
03/15/1977,0.005299,0.006439
03/16/1977,0.001951,0.001463
03/17/1977,-0.000723,0.000654
03/18/1977,-0.002411,-0.001198
03/21/1977,-0.005262,-0.003164
03/22/1977,-0.002205,-0.002327
03/23/1977,-0.008675,-0.005183
03/24/1977,-0.004847,-0.004490
03/25/1977,-0.006732,-0.006370
03/28/1977,-0.000237,-0.003345
03/29/1977,0.006831,0.006255
03/30/1977,-0.012053,-0.009768
03/31/1977,-0.000886,0.000215
04/01/1977,0.008459,0.007233
04/04/1977,-0.010048,-0.007766
04/05/1977,-0.002098,-0.004575
04/06/1977,-0.001044,-0.000553
04/07/1977,0.004207,0.003395
04/11/1977,0.005751,0.005481
04/12/1977,0.012990,0.014518
04/13/1977,-0.000129,0.000261
04/14/1977,0.008457,0.010452
04/15/1977,0.000184,0.000234
04/18/1977,-0.004863,-0.004169
04/19/1977,-0.004272,-0.002826
04/20/1977,0.003297,0.004148
04/21/1977,-0.006898,-0.006574
04/22/1977,-0.013492,-0.011820
04/25/1977,-0.013466,-0.012973
04/26/1977,0.000321,-0.000888
04/27/1977,0.008933,0.009489
04/28/1977,0.002343,0.001916
04/29/1977,0.002511,0.004076
05/02/1977,0.006017,0.004581
05/03/1977,0.004924,0.005864
05/04/1977,0.006243,0.005836
05/05/1977,0.002713,0.002530
05/06/1977,-0.005378,-0.003214
05/09/1977,-0.002269,-0.002499
05/10/1977,0.003275,0.003314
05/11/1977,-0.006917,-0.004466
05/12/1977,-0.000339,-0.000233
05/13/1977,0.003181,0.002954
05/16/1977,0.004625,0.005114
05/17/1977,0.003880,0.002458
05/18/1977,0.005168,0.005308
05/19/1977,-0.004253,-0.003200
05/20/1977,-0.004268,-0.003374
05/23/1977,-0.012341,-0.011835
05/24/1977,-0.003826,-0.004504
05/25/1977,-0.008930,-0.008763
05/26/1977,0.002416,0.000306
05/27/1977,-0.007366,-0.005127
05/31/1977,-0.001634,-0.004985
06/01/1977,0.008786,0.007373
06/02/1977,-0.001765,-0.000579
06/03/1977,0.010011,0.009541
06/06/1977,-0.004580,-0.002791
06/07/1977,0.005376,0.003567
06/08/1977,0.005166,0.006070
06/09/1977,-0.000529,0.000445
06/10/1977,0.002825,0.003386
06/13/1977,0.003800,0.002414
06/14/1977,0.011326,0.009173
06/15/1977,-0.002641,-0.001716
06/16/1977,0.002845,0.003694
06/17/1977,0.000972,0.003316
06/20/1977,0.004672,0.003928
06/21/1977,0.003270,0.002979
06/22/1977,-0.002820,-0.002753
06/23/1977,0.001588,0.003235
06/24/1977,0.005686,0.005528
06/27/1977,-0.001554,-0.001384
06/28/1977,-0.008546,-0.007221
06/29/1977,-0.000363,0.000087
06/30/1977,0.003535,0.003942
07/01/1977,-0.003457,-0.000794
07/05/1977,0.000090,0.000963
07/06/1977,-0.005260,-0.004906
07/07/1977,0.003626,0.003153
07/08/1977,-0.001403,0.000981
07/11/1977,-0.002568,0.000053
07/12/1977,-0.000817,-0.000597
07/13/1977,0.001316,-0.002599
07/15/1977,0.007046,0.003992
07/18/1977,0.007061,0.005024
07/19/1977,0.007888,0.006701
07/20/1977,-0.000096,-0.000220
07/21/1977,-0.001335,-0.001148
07/22/1977,-0.000208,0.000940
07/25/1977,-0.007535,-0.006588
07/26/1977,-0.005205,-0.005668
07/27/1977,-0.016533,-0.016470
07/28/1977,0.001226,-0.001418
07/29/1977,0.000867,0.001314
08/01/1977,0.004208,0.001750
08/02/1977,-0.006218,-0.007874
08/03/1977,-0.000822,-0.002161
08/04/1977,0.005547,0.006185
08/05/1977,-0.000574,0.001766
08/08/1977,-0.006642,-0.006371
08/09/1977,0.001302,0.000207
08/10/1977,0.008929,0.008667
08/11/1977,-0.007630,-0.005348
08/12/1977,-0.002723,-0.003752
08/15/1977,0.003552,0.000236
08/16/1977,-0.004170,-0.003197
08/17/1977,0.000252,0.000071
08/18/1977,-0.000293,0.000801
08/19/1977,-0.002428,-0.002399
08/22/1977,0.003797,0.002139
08/23/1977,-0.001780,0.001029
08/24/1977,-0.004001,-0.002294
08/25/1977,-0.009956,-0.009026
08/26/1977,-0.000239,-0.001140
08/29/1977,0.009091,0.007758
08/30/1977,-0.005453,-0.003984
08/31/1977,0.004094,0.002589
09/01/1977,0.000427,0.001191
09/02/1977,0.006865,0.006358
09/06/1977,0.002512,0.002522
09/07/1977,0.002933,0.001127
09/08/1977,-0.007748,-0.004387
09/09/1977,-0.009164,-0.008166
09/12/1977,-0.002627,-0.004682
09/13/1977,0.000640,-0.001089
09/14/1977,0.004432,0.005736
09/15/1977,0.003297,0.001559
09/16/1977,-0.003676,-0.002117
09/19/1977,-0.006610,-0.008242
09/20/1977,0.000945,-0.000978
09/21/1977,-0.008081,-0.007949
09/22/1977,-0.000411,-0.000304
09/23/1977,-0.000367,0.000355
09/26/1977,0.003914,0.001546
09/27/1977,-0.001364,-0.000436
09/28/1977,0.000831,-0.000142
09/29/1977,0.005547,0.006785
09/30/1977,0.007141,0.009973
10/03/1977,0.002535,0.002445
10/04/1977,-0.007193,-0.004136
10/05/1977,-0.003964,-0.002544
10/06/1977,0.004088,0.002904
10/07/1977,-0.000790,0.001211
10/10/1977,-0.002278,-0.002297
10/11/1977,-0.008462,-0.007385
10/12/1977,-0.010230,-0.011644
10/13/1977,-0.006008,-0.008667
10/14/1977,0.001478,0.002382
10/17/1977,-0.000612,-0.001306
10/18/1977,-0.000428,0.001360
10/19/1977,-0.011469,-0.009512
10/20/1977,0.002780,0.000955
10/21/1977,-0.003015,-0.002909
10/24/1977,-0.007994,-0.007249
10/25/1977,-0.006739,-0.009734
10/26/1977,0.011883,0.013261
10/27/1977,0.003283,0.002894
10/28/1977,0.003154,0.004238
10/31/1977,-0.002549,-0.000827
11/01/1977,-0.010098,-0.009871
11/02/1977,-0.006009,-0.004268
11/03/1977,0.001977,0.001523
11/04/1977,0.009598,0.011351
11/07/1977,0.008282,0.009425
11/08/1977,0.001570,0.001871
11/09/1977,0.005664,0.008289
11/10/1977,0.020022,0.020505
11/11/1977,0.013818,0.013792
11/14/1977,-0.006250,-0.003382
11/15/1977,0.006660,0.008577
11/16/1977,-0.004818,-0.003514
11/17/1977,-0.003303,-0.000026
11/18/1977,0.002296,0.002812
11/21/1977,-0.001261,-0.001013
11/22/1977,0.009761,0.009645
11/23/1977,0.005649,0.008482
11/25/1977,0.002695,0.003806
11/28/1977,-0.006232,-0.005144
11/29/1977,-0.015431,-0.013771
11/30/1977,0.002371,0.003759
12/01/1977,-0.000605,0.001064
12/02/1977,-0.000662,0.001013
12/05/1977,-0.003759,-0.003276
12/06/1977,-0.015723,-0.016808
12/07/1977,-0.000763,-0.001428
12/08/1977,0.002310,0.002658
12/09/1977,0.007564,0.006456
12/12/1977,0.000190,-0.000390
12/13/1977,-0.000366,-0.000928
12/14/1977,0.004436,0.004136
12/15/1977,-0.005017,-0.003065
12/16/1977,-0.001451,-0.000452
12/19/1977,-0.007144,-0.009177
12/20/1977,-0.002598,-0.003283
12/21/1977,0.006358,0.004475
12/22/1977,0.007722,0.006898
12/23/1977,0.010159,0.009900
12/27/1977,0.000163,-0.001323
12/28/1977,-0.000019,0.000004
12/29/1977,0.003287,0.002677
12/30/1977,0.001699,0.002459
01/03/1978,-0.013766,-0.009707
01/04/1978,-0.003596,-0.004822
01/05/1978,-0.008235,-0.005850
01/06/1978,-0.011690,-0.014772
01/09/1978,-0.010289,-0.013513
01/10/1978,-0.005892,-0.005227
01/11/1978,-0.005139,-0.003953
01/12/1978,0.001104,0.000221
01/13/1978,-0.001310,0.001306
01/16/1978,-0.002783,-0.004372
01/17/1978,0.005211,0.006283
01/18/1978,0.007488,0.009705
01/19/1978,-0.004968,-0.001753
01/20/1978,-0.002488,-0.000745
01/23/1978,-0.007236,-0.006478
01/24/1978,0.000312,0.001022
01/25/1978,0.001410,0.002270
01/26/1978,-0.008867,-0.006950
01/27/1978,0.000083,-0.000564
01/30/1978,0.009252,0.005961
01/31/1978,-0.000881,-0.000956
02/01/1978,0.008232,0.007765
02/02/1978,0.003078,0.004579
02/03/1978,-0.004577,-0.001900
02/06/1978,0.000280,-0.001063
02/07/1978,0.008654,0.006798
02/08/1978,0.005958,0.006609
02/09/1978,-0.004905,-0.003004
02/10/1978,-0.002206,-0.001041
02/13/1978,-0.002792,-0.002945
02/14/1978,-0.008385,-0.006441
02/15/1978,-0.002317,-0.002811
02/16/1978,-0.008173,-0.008284
02/17/1978,-0.001654,-0.000993
02/21/1978,-0.003838,-0.004977
02/22/1978,0.000520,0.000939
02/23/1978,0.002389,0.001562
02/24/1978,0.009247,0.009741
02/27/1978,-0.007866,-0.007205
02/28/1978,-0.007814,-0.006427
03/01/1978,0.001722,0.000878
03/02/1978,0.001718,0.002428
03/03/1978,0.001381,0.002277
03/06/1978,-0.005863,-0.004835
03/07/1978,0.005312,0.004541
03/08/1978,0.005405,0.006416
03/09/1978,0.000887,0.002673
03/10/1978,0.011535,0.011754
03/13/1978,0.000905,0.002168
03/14/1978,0.004799,0.004283
03/15/1978,-0.002554,-0.000455
03/16/1978,0.004344,0.004043
03/17/1978,0.007981,0.008564
03/20/1978,0.006835,0.008723
03/21/1978,-0.011668,-0.006772
03/22/1978,-0.003012,-0.001358
03/23/1978,-0.001191,0.000919
03/27/1978,-0.005487,-0.004423
03/28/1978,0.007410,0.007751
03/29/1978,0.001657,0.005047
03/30/1978,-0.002664,-0.002485
03/31/1978,-0.002492,0.000246
04/03/1978,-0.007541,-0.009024
04/04/1978,0.004209,0.003262
04/05/1978,0.008607,0.008784
04/06/1978,0.002138,0.002877
04/07/1978,0.004289,0.006127
04/10/1978,0.003604,0.002930
04/11/1978,-0.002648,-0.002826
04/12/1978,-0.001485,0.001542
04/13/1978,0.010205,0.010149
04/14/1978,0.021754,0.019701
04/17/1978,0.017461,0.013299
04/18/1978,-0.011539,-0.010443
04/19/1978,0.004362,0.004249
04/20/1978,0.007242,0.007425
04/21/1978,-0.001810,0.001180
04/24/1978,0.015556,0.011634
04/25/1978,0.009245,0.009309
04/26/1978,0.002266,0.002250
04/27/1978,-0.010217,-0.008183
04/28/1978,0.010454,0.008434
05/01/1978,0.009220,0.008654
05/02/1978,-0.003714,-0.000701
05/03/1978,-0.010013,-0.005662
05/04/1978,-0.001701,0.000143
05/05/1978,0.006952,0.007558
05/08/1978,-0.003289,-0.002231
05/09/1978,-0.001874,-0.001641
05/10/1978,0.000424,0.003788
05/11/1978,0.013348,0.010782
05/12/1978,0.009173,0.011448
05/15/1978,0.007356,0.005222
05/16/1978,0.006377,0.007241
05/17/1978,0.002518,0.004692
05/18/1978,-0.009377,-0.006633
05/19/1978,-0.005493,-0.004931
05/22/1978,0.010477,0.008099
05/23/1978,-0.008690,-0.005477
05/24/1978,-0.009563,-0.010875
05/25/1978,-0.002566,-0.001357
05/26/1978,-0.002293,-0.001252
05/30/1978,0.002621,0.001925
05/31/1978,0.004267,0.005589
06/01/1978,0.001482,0.000675
06/02/1978,0.008238,0.007138
06/05/1978,0.018544,0.015589
06/06/1978,0.004299,0.006184
06/07/1978,-0.002239,0.000857
06/08/1978,0.000795,0.003084
06/09/1978,-0.002771,-0.001023
06/12/1978,-0.003342,-0.002533
06/13/1978,0.000981,-0.001552
06/14/1978,-0.001627,0.002500
06/15/1978,-0.011354,-0.011282
06/16/1978,-0.009379,-0.009519
06/19/1978,0.000357,-0.003186
06/20/1978,-0.010034,-0.007491
06/21/1978,-0.005057,-0.009010
06/22/1978,0.002250,0.003261
06/23/1978,-0.004101,-0.000728
06/26/1978,-0.012766,-0.014487
06/27/1978,0.004043,0.001195
06/28/1978,0.004407,0.003559
06/29/1978,0.001945,0.004043
06/30/1978,-0.001000,0.001112
07/03/1978,-0.004012,-0.001770
07/05/1978,-0.008663,-0.010758
07/06/1978,0.000901,-0.001869
07/07/1978,0.005778,0.005639
07/10/1978,0.004015,0.002424
07/11/1978,0.006677,0.005936
07/12/1978,0.003639,0.003884
07/13/1978,-0.000029,0.000197
07/14/1978,0.013972,0.010737
07/17/1978,0.002509,0.004466
07/18/1978,-0.009400,-0.006645
07/19/1978,0.013299,0.010604
07/20/1978,-0.001050,0.002807
07/21/1978,-0.003067,-0.002994
07/24/1978,-0.000371,-0.001202
07/25/1978,0.008068,0.007746
07/26/1978,0.006369,0.007740
07/27/1978,0.004969,0.006928
07/28/1978,0.004643,0.006487
07/31/1978,0.007614,0.009669
08/01/1978,0.000771,0.001479
08/02/1978,0.024326,0.018217
08/03/1978,0.005050,0.005733
08/04/1978,0.005019,0.003435
08/07/1978,-0.003432,0.001483
08/08/1978,0.005071,0.004490
08/09/1978,0.004792,0.006453
08/10/1978,-0.007719,-0.003976
08/11/1978,0.002958,0.003558
08/14/1978,0.000608,0.001935
08/15/1978,-0.000804,-0.000862
08/16/1978,0.007678,0.007460
08/17/1978,0.004570,0.006937
08/18/1978,-0.003663,-0.000309
08/21/1978,-0.007715,-0.008736
08/22/1978,0.003770,0.002286
08/23/1978,0.005917,0.006963
08/24/1978,0.001917,0.003989
08/25/1978,-0.000191,-0.000091
08/28/1978,-0.008153,-0.006782
08/29/1978,-0.005951,-0.005465
08/30/1978,0.000926,0.003161
08/31/1978,-0.002249,-0.002219
09/01/1978,0.004550,0.003951
09/05/1978,0.007839,0.004066
09/06/1978,0.008684,0.009014
09/07/1978,0.000418,0.001978
09/08/1978,0.014137,0.011204
09/11/1978,0.001101,0.003310
09/12/1978,0.000930,0.000171
09/13/1978,-0.006703,-0.003151
09/14/1978,-0.011237,-0.008783
09/15/1978,-0.009364,-0.008868
09/18/1978,-0.009287,-0.011670
09/19/1978,-0.006008,-0.008953
09/20/1978,-0.007670,-0.010054
09/21/1978,0.001162,0.000171
09/22/1978,-0.000156,0.001331
09/25/1978,0.000228,0.000176
09/26/1978,0.007357,0.008801
09/27/1978,-0.009490,-0.008190
09/28/1978,0.003097,0.000668
09/29/1978,0.005414,0.006129
10/02/1978,0.003968,0.002708
10/03/1978,-0.003385,-0.003173
10/04/1978,0.005326,0.002438
10/05/1978,0.001872,0.004830
10/06/1978,0.002342,0.002904
10/09/1978,0.010885,0.007841
10/10/1978,-0.001904,0.000283
10/11/1978,0.011549,0.006431
10/12/1978,-0.006651,-0.003576
10/13/1978,-0.002934,-0.003302
10/16/1978,-0.019175,-0.017239
10/17/1978,-0.013596,-0.020981
10/18/1978,-0.007385,-0.010911
10/19/1978,-0.012594,-0.012958
10/20/1978,-0.012816,-0.021516
10/23/1978,0.001885,-0.003378
10/24/1978,-0.006727,-0.004742
10/25/1978,-0.002040,-0.002057
10/26/1978,-0.012997,-0.022791
10/27/1978,-0.015461,-0.023776
10/30/1978,0.006592,-0.003427
10/31/1978,-0.019705,-0.015370
11/01/1978,0.041862,0.041769
11/02/1978,-0.011731,-0.008681
11/03/1978,0.005794,0.005092
11/06/1978,-0.009644,-0.004305
11/07/1978,-0.013571,-0.016782
11/08/1978,0.005979,0.002689
11/09/1978,0.000102,0.001770
11/10/1978,0.004710,0.006881
11/13/1978,-0.016708,-0.017681
11/14/1978,-0.006592,-0.013070
11/15/1978,0.002267,0.003988
11/16/1978,0.011146,0.008741
11/17/1978,0.007955,0.011801
11/20/1978,0.008896,0.010008
11/21/1978,-0.002479,-0.000382
11/22/1978,0.005656,0.005670
11/24/1978,0.004311,0.004990
11/27/1978,0.003164,0.001563
11/28/1978,-0.008657,-0.007226
11/29/1978,-0.014520,-0.014200
11/30/1978,0.009954,0.008398
12/01/1978,0.016777,0.017170
12/04/1978,-0.000188,0.001031
12/05/1978,0.013364,0.012731
12/06/1978,0.000856,0.003173
12/07/1978,-0.004229,-0.002901
